index,gu,dong,libraryCount,busStation,cultureCount,medicalCount,crimeRate,youthRate,jeonseDeposit,monthDeposit,monthRent,supermarket,parkRate,academyCount,id,libraryCountRank,busStationRank,cultureCountRank,medicalCountRank,crimeRateRank,youthRateRank,supermarketRank,parkRateRank,academyCountRank
232,종로구,창신동,0.0,15.0,3.0,30.0,22.50801552177998,20.06965607313888,26049.819628647216,4829.198847262248,55.44956772334294,0.0,19.85,142,233,132.0,175.0,84.0,111.0,74.0,276.0,64.0,1.0,51.0
233,종로구,연건동,0.0,13.0,3.0,18.0,22.50801552177998,46.278924327704814,16281.25,3171.9101123595506,55.741573033707866,0.0,19.85,142,234,132.0,182.0,84.0,143.0,74.0,27.0,64.0,1.0,51.0
234,종로구,혜화동,0.0,11.0,8.0,8.0,22.50801552177998,29.666876178504086,27356.81818181818,5544.520547945205,61.07534246575342,0.0,19.85,142,235,132.0,198.0,18.0,205.0,74.0,105.0,64.0,1.0,51.0
235,종로구,부암동,0.0,9.0,7.0,0.0,22.50801552177998,19.720725134737872,29791.666666666668,12670.833333333334,72.25757575757575,0.0,19.85,142,236,132.0,213.0,25.0,345.0,74.0,287.0,64.0,1.0,51.0
236,종로구,세종로,0.0,9.0,0.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,237,132.0,213.0,280.0,345.0,74.0,440.0,64.0,1.0,51.0
237,종로구,가회동,0.0,8.0,9.0,0.0,22.50801552177998,14.504596527068436,22714.28571428572,8315.90909090909,104.22727272727272,0.0,19.85,142,238,132.0,221.0,13.0,345.0,74.0,402.0,64.0,1.0,51.0
238,종로구,종로5가,0.0,7.0,0.0,44.0,22.50801552177998,27.111111111111114,21036.0,4558.823529411765,78.29411764705883,0.0,19.85,142,239,132.0,233.0,280.0,78.0,74.0,130.0,64.0,1.0,51.0
239,종로구,삼청동,0.0,7.0,5.0,0.0,22.50801552177998,18.109610802223987,16585.714285714286,9184.21052631579,94.84210526315788,0.0,19.85,142,240,132.0,233.0,44.0,345.0,74.0,328.0,64.0,1.0,51.0
240,종로구,신영동,0.0,6.0,0.0,2.0,22.50801552177998,17.592323349810993,33441.94915254237,6062.5,66.04166666666667,0.0,19.85,142,241,132.0,244.0,280.0,288.0,74.0,350.0,64.0,1.0,51.0
241,종로구,평동,0.0,6.0,1.0,20.0,22.50801552177998,12.667946257197697,94240.90361445784,36068.333333333336,211.9833333333333,0.0,19.85,142,242,132.0,244.0,173.0,139.0,74.0,418.0,64.0,1.0,51.0
242,종로구,교북동,0.0,6.0,0.0,2.0,22.50801552177998,23.89380530973452,46012.98333333333,12761.111111111111,104.72222222222224,0.0,19.85,142,243,132.0,244.0,280.0,288.0,74.0,191.0,64.0,1.0,51.0
243,종로구,명륜1가,0.0,6.0,3.0,4.0,22.50801552177998,31.49512716900404,26026.415094339623,4173.591836734694,60.81632653061224,0.0,19.85,142,244,132.0,244.0,84.0,255.0,74.0,92.0,64.0,1.0,51.0
244,종로구,견지동,0.0,6.0,3.0,2.0,22.50801552177998,17.74891774891775,76333.33333333333,0.0,550.0,0.0,19.85,142,245,132.0,244.0,84.0,288.0,74.0,346.0,64.0,1.0,51.0
245,종로구,무악동,0.0,5.0,0.0,6.0,22.50801552177998,15.11116693882678,64802.11428571429,24573.55769230769,123.3076923076923,0.0,19.85,142,246,132.0,266.0,280.0,225.0,74.0,395.0,64.0,1.0,51.0
246,종로구,종로3가,0.0,5.0,0.0,12.0,22.50801552177998,17.741935483870968,0.0,0.0,0.0,0.0,19.85,142,247,132.0,266.0,280.0,171.0,74.0,347.0,64.0,1.0,51.0
247,종로구,종로4가,0.0,5.0,0.0,24.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,248,132.0,266.0,280.0,130.0,74.0,440.0,64.0,1.0,51.0
248,종로구,신문로1가,0.0,5.0,2.0,10.0,22.50801552177998,8.108108108108109,44000.0,4000.0,190.0,0.0,19.85,142,249,132.0,266.0,121.0,193.0,74.0,430.0,64.0,1.0,51.0
249,종로구,종로2가,0.0,5.0,0.0,6.0,22.50801552177998,20.75471698113208,0.0,0.0,0.0,0.0,19.85,142,250,132.0,266.0,280.0,225.0,74.0,249.0,64.0,1.0,51.0
250,종로구,교남동,0.0,4.0,0.0,2.0,22.50801552177998,16.25,0.0,300.0,55.0,0.0,19.85,142,251,132.0,283.0,280.0,288.0,74.0,377.0,64.0,1.0,51.0
251,종로구,행촌동,0.0,4.0,1.0,0.0,22.50801552177998,22.545281220209723,16102.79411764706,8782.028436018958,43.26066350710901,0.0,19.85,142,252,132.0,283.0,173.0,345.0,74.0,203.0,64.0,1.0,51.0
252,종로구,명륜2가,0.0,4.0,4.0,8.0,22.50801552177998,34.3801652892562,52558.57142857143,6212.578616352202,81.52201257861635,0.0,19.85,142,253,132.0,283.0,58.0,205.0,74.0,71.0,64.0,1.0,51.0
253,종로구,재동,0.0,4.0,1.0,2.0,22.50801552177998,12.941176470588236,0.0,3000.0,100.0,0.0,19.85,142,254,132.0,283.0,173.0,288.0,74.0,414.0,64.0,1.0,51.0
254,종로구,계동,0.0,4.0,4.0,2.0,22.50801552177998,15.809893307468478,23805.555555555555,7033.333333333333,68.93333333333334,0.0,19.85,142,255,132.0,283.0,58.0,288.0,74.0,384.0,64.0,1.0,51.0
255,종로구,원남동,0.0,4.0,0.0,8.0,22.50801552177998,50.595238095238095,20076.92307692308,2936.842105263158,77.92105263157895,0.0,19.85,142,256,132.0,283.0,280.0,205.0,74.0,18.0,64.0,1.0,51.0
256,종로구,종로6가,0.0,4.0,2.0,12.0,22.50801552177998,15.434782608695652,0.0,1750.0,53.75,0.0,19.85,142,257,132.0,283.0,121.0,171.0,74.0,392.0,64.0,1.0,51.0
257,종로구,통인동,0.0,4.0,0.0,2.0,22.50801552177998,20.33426183844012,27311.11111111111,5772.727272727273,57.72727272727273,0.0,19.85,142,258,132.0,283.0,280.0,288.0,74.0,265.0,64.0,1.0,51.0
258,종로구,내자동,0.0,4.0,1.0,8.0,22.50801552177998,15.66265060240964,0.0,0.0,0.0,0.0,19.85,142,259,132.0,283.0,173.0,205.0,74.0,389.0,64.0,1.0,51.0
259,종로구,종로1가,0.0,4.0,0.0,14.0,22.50801552177998,25.471698113207548,20000.0,1833.3333333333333,103.33333333333331,0.0,19.85,142,260,132.0,283.0,280.0,155.0,74.0,150.0,64.0,1.0,51.0
260,종로구,경운동,0.0,4.0,2.0,4.0,22.50801552177998,32.549019607843135,23000.0,1593.75,65.625,0.0,19.85,142,261,132.0,283.0,121.0,255.0,74.0,85.0,64.0,1.0,51.0
261,종로구,관철동,0.0,4.0,2.0,6.0,22.50801552177998,44.26229508196721,0.0,0.0,0.0,0.0,19.85,142,262,132.0,283.0,121.0,225.0,74.0,32.0,64.0,1.0,51.0
262,종로구,예지동,0.0,3.0,0.0,0.0,22.50801552177998,8.333333333333332,0.0,0.0,0.0,0.0,19.85,142,263,132.0,310.0,280.0,345.0,74.0,428.0,64.0,1.0,51.0
263,종로구,효제동,0.0,3.0,0.0,0.0,22.50801552177998,52.77777777777778,18858.82352941177,4784.090909090909,72.95454545454545,0.0,19.85,142,264,132.0,310.0,280.0,345.0,74.0,14.0,64.0,1.0,51.0
264,종로구,충신동,0.0,3.0,0.0,0.0,22.50801552177998,21.461949265687583,38873.75,11496.511627906975,119.3953488372093,0.0,19.85,142,265,132.0,310.0,280.0,345.0,74.0,226.0,64.0,1.0,51.0
265,종로구,누하동,0.0,3.0,1.0,2.0,22.50801552177998,20.128205128205128,20442.85714285714,5142.857142857143,62.142857142857146,0.0,19.85,142,266,132.0,310.0,173.0,288.0,74.0,273.0,64.0,1.0,51.0
266,종로구,신문로2가,0.0,3.0,3.0,0.0,22.50801552177998,18.67977528089888,53130.0,9239.52380952381,151.71428571428572,0.0,19.85,142,267,132.0,310.0,84.0,345.0,74.0,310.0,64.0,1.0,51.0
267,종로구,안국동,0.0,3.0,4.0,4.0,22.50801552177998,16.733067729083665,43000.0,12000.0,86.6,0.0,19.85,142,268,132.0,310.0,58.0,255.0,74.0,366.0,64.0,1.0,51.0
268,종로구,원서동,0.0,2.0,4.0,0.0,22.50801552177998,20.1699716713881,19928.048780487807,5288.461538461538,58.94230769230769,0.0,19.85,142,269,132.0,341.0,58.0,345.0,74.0,271.0,64.0,1.0,51.0
269,종로구,인의동,0.0,2.0,0.0,0.0,22.50801552177998,23.714285714285715,36785.34482758621,14156.521739130434,115.47826086956522,0.0,19.85,142,270,132.0,341.0,280.0,345.0,74.0,196.0,64.0,1.0,51.0
270,종로구,이화동,0.0,2.0,2.0,0.0,22.50801552177998,27.66210588935158,15593.181818181818,2550.0,53.05,0.0,19.85,142,271,132.0,341.0,121.0,345.0,74.0,122.0,64.0,1.0,51.0
271,종로구,통의동,0.0,2.0,4.0,0.0,22.50801552177998,28.84012539184953,23225.0,1000.0,50.0,0.0,19.85,142,272,132.0,341.0,58.0,345.0,74.0,116.0,64.0,1.0,51.0
272,종로구,공평동,0.0,2.0,1.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,273,132.0,341.0,173.0,345.0,74.0,440.0,64.0,1.0,51.0
273,종로구,관훈동,0.0,2.0,15.0,2.0,22.50801552177998,13.513513513513514,15750.0,0.0,0.0,0.0,19.85,142,274,132.0,341.0,4.0,288.0,74.0,412.0,64.0,1.0,51.0
274,종로구,와룡동,0.0,2.0,6.0,0.0,22.50801552177998,11.702127659574469,0.0,0.0,0.0,0.0,19.85,142,275,132.0,341.0,34.0,345.0,74.0,421.0,64.0,1.0,51.0
275,종로구,운니동,0.0,2.0,1.0,0.0,22.50801552177998,26.035502958579883,10000.0,1000.0,67.71428571428571,0.0,19.85,142,276,132.0,341.0,173.0,345.0,74.0,142.0,64.0,1.0,51.0
276,종로구,송월동,0.0,1.0,1.0,0.0,22.50801552177998,16.574585635359114,0.0,0.0,0.0,0.0,19.85,142,277,132.0,380.0,173.0,345.0,74.0,372.0,64.0,1.0,51.0
277,종로구,홍파동,0.0,1.0,1.0,4.0,22.50801552177998,14.303717706364209,95130.71951219512,47734.79166666666,189.4375,0.0,19.85,142,278,132.0,380.0,173.0,255.0,74.0,405.0,64.0,1.0,51.0
278,종로구,명륜4가,0.0,1.0,3.0,14.0,22.50801552177998,39.19902912621359,21242.36842105263,3732.558139534884,53.27906976744186,0.0,19.85,142,279,132.0,380.0,84.0,155.0,74.0,44.0,64.0,1.0,51.0
279,종로구,묘동,0.0,1.0,0.0,4.0,22.50801552177998,2.941176470588235,0.0,0.0,0.0,0.0,19.85,142,280,132.0,380.0,280.0,255.0,74.0,437.0,64.0,1.0,51.0
280,종로구,장사동,0.0,1.0,1.0,0.0,22.50801552177998,14.084507042253522,0.0,0.0,0.0,0.0,19.85,142,281,132.0,380.0,173.0,345.0,74.0,408.0,64.0,1.0,51.0
281,종로구,관수동,0.0,1.0,1.0,0.0,22.50801552177998,37.33681462140992,20264.444444444445,2637.5,81.0,0.0,19.85,142,282,132.0,380.0,173.0,345.0,74.0,53.0,64.0,1.0,51.0
282,종로구,사간동,0.0,1.0,3.0,0.0,22.50801552177998,13.953488372093023,0.0,2000.0,50.0,0.0,19.85,142,283,132.0,380.0,84.0,345.0,74.0,409.0,64.0,1.0,51.0
283,종로구,송현동,0.0,1.0,0.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,284,132.0,380.0,280.0,345.0,74.0,440.0,64.0,1.0,51.0
284,종로구,신교동,0.0,1.0,0.0,0.0,22.50801552177998,20.07462686567164,28613.636363636364,6806.578947368421,60.3421052631579,0.0,19.85,142,285,132.0,380.0,280.0,345.0,74.0,275.0,64.0,1.0,51.0
285,종로구,궁정동,0.0,1.0,0.0,0.0,22.50801552177998,19.431279620853083,0.0,1500.0,47.0,0.0,19.85,142,286,132.0,380.0,280.0,345.0,74.0,294.0,64.0,1.0,51.0
286,종로구,효자동,0.0,1.0,0.0,0.0,22.50801552177998,19.82456140350877,42136.36363636364,4875.0,85.5,0.0,19.85,142,287,132.0,380.0,280.0,345.0,74.0,280.0,64.0,1.0,51.0
287,종로구,창성동,0.0,1.0,0.0,2.0,22.50801552177998,16.584158415841586,18075.0,9533.333333333334,62.2,0.0,19.85,142,288,132.0,380.0,280.0,288.0,74.0,371.0,64.0,1.0,51.0
288,종로구,누상동,0.0,1.0,0.0,0.0,22.50801552177998,18.36798991808444,24711.867924528306,10376.315789473683,44.71052631578947,0.0,19.85,142,289,132.0,380.0,280.0,345.0,74.0,320.0,64.0,1.0,51.0
289,종로구,옥인동,0.0,1.0,3.0,4.0,22.50801552177998,22.27589908749329,25665.52631578948,11937.666666666666,54.66666666666666,0.0,19.85,142,290,132.0,380.0,84.0,255.0,74.0,208.0,64.0,1.0,51.0
290,종로구,체부동,0.0,1.0,2.0,0.0,22.50801552177998,18.47041847041847,24541.666666666668,2888.0,88.76,0.0,19.85,142,291,132.0,380.0,121.0,345.0,74.0,316.0,64.0,1.0,51.0
291,종로구,서린동,0.0,1.0,2.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,292,132.0,380.0,121.0,345.0,74.0,440.0,64.0,1.0,51.0
292,종로구,중학동,0.0,1.0,1.0,0.0,22.50801552177998,25.0,0.0,0.0,0.0,0.0,19.85,142,293,132.0,380.0,173.0,345.0,74.0,168.0,64.0,1.0,51.0
293,종로구,권농동,0.0,1.0,1.0,0.0,22.50801552177998,8.270676691729323,0.0,0.0,0.0,0.0,19.85,142,294,132.0,380.0,173.0,345.0,74.0,429.0,64.0,1.0,51.0
294,종로구,인사동,0.0,1.0,4.0,0.0,22.50801552177998,10.975609756097562,0.0,0.0,0.0,0.0,19.85,142,295,132.0,380.0,58.0,345.0,74.0,423.0,64.0,1.0,51.0
295,종로구,낙원동,0.0,1.0,1.0,4.0,22.50801552177998,16.745283018867923,28111.11111111111,2187.5,81.75,0.0,19.85,142,296,132.0,380.0,173.0,255.0,74.0,365.0,64.0,1.0,51.0
296,종로구,팔판동,0.0,1.0,1.0,0.0,22.50801552177998,16.176470588235293,14500.0,1000.0,60.0,0.0,19.85,142,297,132.0,380.0,173.0,345.0,74.0,378.0,64.0,1.0,51.0
297,종로구,소격동,0.0,1.0,5.0,2.0,22.50801552177998,9.701492537313433,0.0,0.0,0.0,0.0,19.85,142,298,132.0,380.0,44.0,288.0,74.0,425.0,64.0,1.0,51.0
298,종로구,적선동,0.0,0.0,0.0,6.0,22.50801552177998,15.789473684210526,0.0,0.0,0.0,0.0,19.85,142,299,132.0,427.0,280.0,225.0,74.0,385.0,64.0,1.0,51.0
299,종로구,필운동,0.0,0.0,1.0,0.0,22.50801552177998,22.01834862385321,26737.85714285714,10217.741935483871,67.35483870967742,0.0,19.85,142,300,132.0,427.0,173.0,345.0,74.0,209.0,64.0,1.0,51.0
300,종로구,도렴동,0.0,0.0,0.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,301,132.0,427.0,280.0,345.0,74.0,440.0,64.0,1.0,51.0
301,종로구,당주동,0.0,0.0,0.0,4.0,22.50801552177998,12.76595744680851,46437.5,21000.0,122.66666666666669,0.0,19.85,142,302,132.0,427.0,280.0,255.0,74.0,416.0,64.0,1.0,51.0
302,종로구,내수동,0.0,0.0,0.0,0.0,22.50801552177998,24.716124148372444,42943.617021276594,10698.876404494382,150.23595505617976,0.0,19.85,142,303,132.0,427.0,280.0,345.0,74.0,175.0,64.0,1.0,51.0
303,종로구,청진동,0.0,0.0,0.0,12.0,22.50801552177998,15.09433962264151,0.0,0.0,0.0,0.0,19.85,142,304,132.0,427.0,280.0,171.0,74.0,396.0,64.0,1.0,51.0
304,종로구,수송동,0.0,0.0,1.0,4.0,22.50801552177998,15.899581589958158,35000.0,7500.0,97.33333333333331,0.0,19.85,142,305,132.0,427.0,173.0,255.0,74.0,382.0,64.0,1.0,51.0
305,종로구,익선동,0.0,0.0,1.0,0.0,22.50801552177998,26.660059464816648,30190.0,1972.972972972973,81.1891891891892,0.0,19.85,142,306,132.0,427.0,173.0,345.0,74.0,133.0,64.0,1.0,51.0
306,종로구,봉익동,0.0,0.0,0.0,0.0,22.50801552177998,12.06896551724138,0.0,0.0,0.0,0.0,19.85,142,307,132.0,427.0,280.0,345.0,74.0,420.0,64.0,1.0,51.0
307,종로구,돈의동,0.0,0.0,0.0,2.0,22.50801552177998,1.3959390862944163,0.0,875.0,74.75,0.0,19.85,142,308,132.0,427.0,280.0,288.0,74.0,439.0,64.0,1.0,51.0
308,종로구,연지동,0.0,0.0,1.0,0.0,22.50801552177998,59.42857142857143,21594.26923076923,5311.0,48.2,0.0,19.85,142,309,132.0,427.0,173.0,345.0,74.0,8.0,64.0,1.0,51.0
309,광진구,광장동,2.0,36.0,6.0,16.0,10.785149335129368,15.72223366989491,55885.24918743229,22170.56652360515,95.137339055794,0.0,3.85,63,310,17.0,100.0,34.0,149.0,282.0,387.0,64.0,377.0,195.0
310,광진구,자양동,2.0,57.0,5.0,98.0,10.785149335129368,23.664452006698,35404.515609595794,8650.283528352835,68.27332733273327,2.0,3.85,63,311,17.0,53.0,44.0,23.0,282.0,197.0,4.0,377.0,195.0
311,광진구,구의동,1.0,55.0,3.0,60.0,10.785149335129368,25.10283766666232,32829.779971112184,8442.61189591078,60.39182156133829,1.0,3.85,63,312,47.0,56.0,84.0,52.0,282.0,162.0,23.0,377.0,195.0
312,광진구,군자동,1.0,25.0,3.0,14.0,10.785149335129368,33.45044572627163,20061.146209386283,4390.284190106692,50.25800193986421,0.0,3.85,63,313,47.0,135.0,84.0,155.0,282.0,81.0,64.0,377.0,195.0
313,광진구,중곡동,1.0,90.0,3.0,78.0,10.785149335129368,25.60918551864544,20383.1285119667,6015.338765603328,49.09119278779473,0.0,3.85,63,314,47.0,23.0,84.0,38.0,282.0,148.0,64.0,377.0,195.0
314,광진구,화양동,0.0,18.0,2.0,30.0,10.785149335129368,58.47453973181563,17770.74717514124,2605.250571210968,57.23686214775324,0.0,3.85,63,315,132.0,163.0,121.0,111.0,282.0,10.0,64.0,377.0,195.0
315,광진구,능동,0.0,8.0,4.0,12.0,10.785149335129368,33.64873389204289,20183.39952718676,5342.957880434783,51.76766304347826,0.0,3.85,63,316,132.0,221.0,58.0,171.0,282.0,78.0,64.0,377.0,195.0
316,강북구,미아동,5.0,156.0,4.0,142.0,9.829476628961553,19.061652717199102,25911.52363636364,4907.137945149407,52.73679901760131,2.0,6.9,24,317,1.0,7.0,58.0,10.0,292.0,302.0,4.0,272.0,421.0
317,강북구,번동,1.0,99.0,3.0,42.0,9.829476628961553,19.84033907371973,20299.4377457405,3154.4607558139537,47.25,0.0,6.9,24,318,47.0,21.0,84.0,82.0,292.0,279.0,64.0,272.0,421.0
318,강북구,수유동,1.0,145.0,4.0,110.0,9.829476628961553,21.024919297693096,16418.87338893101,2760.419395465995,53.88916876574307,0.0,6.9,24,319,47.0,10.0,58.0,18.0,292.0,241.0,64.0,272.0,421.0
319,강북구,우이동,0.0,15.0,2.0,12.0,9.829476628961553,18.222764380219576,19406.65354330709,4498.662251655629,49.01986754966888,0.0,6.9,24,320,132.0,175.0,121.0,171.0,292.0,322.0,64.0,272.0,421.0
320,성동구,행당동,2.0,56.0,3.0,54.0,7.910268566957864,25.26741486994185,48605.80874785592,12702.063141278612,92.07103393843724,2.0,10.08,45,321,17.0,55.0,84.0,58.0,344.0,156.0,4.0,186.0,250.0
321,성동구,금호동1가,1.0,28.0,0.0,12.0,7.910268566957864,17.429637165140726,55705.648,18434.185185185182,134.48888888888888,0.0,10.08,45,322,47.0,122.0,280.0,171.0,344.0,352.0,64.0,186.0,250.0
322,성동구,성수동1가,1.0,42.0,9.0,22.0,7.910268566957864,24.82897384305835,53400.50459652707,15136.074115044248,176.45353982300884,0.0,10.08,45,323,47.0,80.0,13.0,133.0,344.0,173.0,64.0,186.0,250.0
323,성동구,옥수동,1.0,34.0,0.0,18.0,7.910268566957864,17.8883552476183,62933.96330275229,22039.21834625323,172.74935400516796,0.0,10.08,45,324,47.0,110.0,280.0,143.0,344.0,334.0,64.0,186.0,250.0
324,성동구,용답동,1.0,13.0,4.0,16.0,7.910268566957864,33.51228923748008,20012.043956043955,3503.91347342398,58.5327564894932,0.0,10.08,45,325,47.0,182.0,58.0,149.0,344.0,79.0,64.0,186.0,250.0
325,성동구,상왕십리동,1.0,5.0,0.0,4.0,7.910268566957864,17.97814207650273,60092.33576642336,19954.84259259259,125.23148148148148,0.0,10.08,45,326,47.0,266.0,280.0,255.0,344.0,333.0,64.0,186.0,250.0
326,성동구,성수동2가,0.0,47.0,1.0,42.0,7.910268566957864,23.9899399643031,33866.726426076835,9897.940458015268,80.69160305343512,0.0,10.08,45,327,132.0,70.0,173.0,82.0,344.0,190.0,64.0,186.0,250.0
327,성동구,마장동,0.0,30.0,1.0,18.0,7.910268566957864,27.353636490057013,30395.47933884297,4914.626865671642,55.38941655359566,0.0,10.08,45,328,132.0,119.0,173.0,143.0,344.0,126.0,64.0,186.0,250.0
328,성동구,응봉동,0.0,28.0,0.0,4.0,7.910268566957864,17.99745666287397,39925.02022471911,13521.145539906103,103.92957746478874,0.0,10.08,45,329,132.0,122.0,280.0,255.0,344.0,332.0,64.0,186.0,250.0
329,성동구,금호동4가,0.0,28.0,0.0,14.0,7.910268566957864,16.701992369648156,63135.08312342569,18652.413114754097,158.51147540983607,0.0,10.08,45,330,132.0,122.0,280.0,155.0,344.0,369.0,64.0,186.0,250.0
330,성동구,하왕십리동,0.0,25.0,0.0,34.0,7.910268566957864,21.18705750016542,56209.79579316389,18634.15,111.04583333333332,0.0,10.08,45,331,132.0,135.0,280.0,99.0,344.0,236.0,64.0,186.0,250.0
331,성동구,금호동2가,0.0,22.0,0.0,8.0,7.910268566957864,17.85127362366475,59734.54744525548,20787.354330708666,155.17322834645668,0.0,10.08,45,332,132.0,145.0,280.0,205.0,344.0,339.0,64.0,186.0,250.0
332,성동구,송정동,0.0,16.0,0.0,10.0,7.910268566957864,24.039438910347634,21894.88059701493,4581.797900262467,48.08923884514436,0.0,10.08,45,333,132.0,171.0,280.0,193.0,344.0,187.0,64.0,186.0,250.0
333,성동구,금호동3가,0.0,15.0,1.0,16.0,7.910268566957864,20.61880985511992,38895.84615384616,11808.22406639004,84.03319502074689,0.0,10.08,45,334,132.0,175.0,173.0,149.0,344.0,256.0,64.0,186.0,250.0
334,성동구,사근동,0.0,13.0,1.0,2.0,7.910268566957864,44.84613086345981,17418.451807228917,2779.561128526646,50.54858934169279,0.0,10.08,45,335,132.0,182.0,173.0,288.0,344.0,30.0,64.0,186.0,250.0
335,성동구,도선동,0.0,4.0,0.0,12.0,7.910268566957864,41.90395240118997,25017.986842105263,6173.252595155709,66.77854671280276,0.0,10.08,45,336,132.0,283.0,280.0,171.0,344.0,39.0,64.0,186.0,250.0
336,성동구,홍익동,0.0,3.0,0.0,6.0,7.910268566957864,25.026511134676564,24082.45333333333,5871.170212765957,52.09574468085106,0.0,10.08,45,337,132.0,310.0,280.0,225.0,344.0,167.0,64.0,186.0,250.0
337,영등포구,대림동,1.0,61.0,1.0,88.0,12.857729846262211,21.73404752795137,25114.23707664884,3613.493765586035,50.0423940149626,0.0,7.43,129,338,47.0,49.0,173.0,31.0,196.0,219.0,64.0,203.0,137.0
338,영등포구,문래동3가,1.0,19.0,1.0,20.0,12.857729846262211,17.246484085862324,55087.72508591065,19695.23076923077,111.6076923076923,1.0,7.43,129,339,47.0,160.0,173.0,139.0,196.0,358.0,23.0,203.0,137.0
339,영등포구,당산동,1.0,12.0,1.0,0.0,12.857729846262211,43.5835056562462,30253.1875,9001.438356164384,52.38356164383562,0.0,7.43,129,340,47.0,191.0,173.0,345.0,196.0,34.0,64.0,203.0,137.0
340,영등포구,양평동3가,1.0,13.0,0.0,4.0,12.857729846262211,26.496295679680347,38550.755102040814,12183.418604651162,64.81395348837209,2.0,7.43,129,341,47.0,182.0,280.0,255.0,196.0,136.0,4.0,203.0,137.0
341,영등포구,여의도동,1.0,54.0,9.0,106.0,12.857729846262211,18.38980509745128,51686.257976299,16593.7865497076,137.94005847953215,2.0,7.43,129,342,47.0,57.0,13.0,20.0,196.0,319.0,4.0,203.0,137.0
342,영등포구,당산동1가,1.0,4.0,0.0,10.0,12.857729846262211,33.28342566252433,27848.485714285714,10145.981481481482,52.03333333333333,0.0,7.43,129,343,47.0,283.0,280.0,193.0,196.0,82.0,64.0,203.0,137.0
343,영등포구,신길동,0.0,136.0,0.0,102.0,12.857729846262211,22.443528023943923,32499.04885764499,6918.137650504393,55.21379759192971,0.0,7.43,129,344,132.0,11.0,280.0,21.0,196.0,206.0,64.0,203.0,137.0
344,영등포구,도림동,0.0,24.0,0.0,14.0,12.857729846262211,25.11519426588543,27558.49686847599,4969.530434782609,58.72028985507247,0.0,7.43,129,345,132.0,138.0,280.0,155.0,196.0,161.0,64.0,203.0,137.0
345,영등포구,당산동5가,0.0,18.0,0.0,14.0,12.857729846262211,25.57204700061843,56404.56268221574,15463.60594795539,88.8736059479554,0.0,7.43,129,346,132.0,163.0,280.0,155.0,196.0,149.0,64.0,203.0,137.0
346,영등포구,영등포동,0.0,12.0,1.0,14.0,12.857729846262211,21.26838502985292,38748.6,8635.611510791367,66.51438848920863,1.0,7.43,129,347,132.0,191.0,173.0,155.0,196.0,235.0,23.0,203.0,137.0
347,영등포구,양평동1가,0.0,9.0,0.0,0.0,12.857729846262211,27.36820844273884,34581.47286821705,10246.861313868612,64.57664233576642,0.0,7.43,129,348,132.0,213.0,280.0,345.0,196.0,125.0,64.0,203.0,137.0
348,영등포구,양평동4가,0.0,8.0,1.0,8.0,12.857729846262211,35.247495139823535,27248.89067524116,7684.173010380623,60.07266435986159,0.0,7.43,129,349,132.0,221.0,173.0,205.0,196.0,64.0,64.0,203.0,137.0
349,영등포구,문래동6가,0.0,8.0,0.0,8.0,12.857729846262211,21.28076062639821,36495.90025575447,18085.325670498085,72.01149425287356,0.0,7.43,129,350,132.0,221.0,280.0,205.0,196.0,234.0,64.0,203.0,137.0
350,영등포구,영등포동8가,0.0,8.0,0.0,6.0,12.857729846262211,34.56814978860479,38954.44700460829,10623.057324840764,69.0828025477707,1.0,7.43,129,351,132.0,221.0,280.0,225.0,196.0,69.0,23.0,203.0,137.0
351,영등포구,당산동2가,0.0,8.0,0.0,4.0,12.857729846262211,34.21052631578947,36376.86082474227,10857.90566037736,53.63207547169812,0.0,7.43,129,352,132.0,221.0,280.0,255.0,196.0,74.0,64.0,203.0,137.0
