index,gu,dong,libraryCount,busStation,cultureCount,medicalCount,crimeRate,youthRate,jeonseDeposit,monthDeposit,monthRent,supermarket,parkRate,academyCount,id,libraryCountRank,busStationRank,cultureCountRank,medicalCountRank,crimeRateRank,youthRateRank,supermarketRank,parkRateRank,academyCountRank
352,영등포구,영등포동7가,0.0,7.0,1.0,4.0,12.857729846262211,33.95330031335288,39568.9009009009,8797.931860036833,67.7329650092081,0.0,7.43,129,353,132.0,233.0,173.0,255.0,196.0,77.0,64.0,203.0,137.0
353,영등포구,당산동3가,0.0,7.0,2.0,8.0,12.857729846262211,29.594005144838388,36446.85013623978,10781.212837837838,67.5945945945946,0.0,7.43,129,354,132.0,233.0,121.0,205.0,196.0,107.0,64.0,203.0,137.0
354,영등포구,영등포동4가,0.0,7.0,1.0,26.0,12.857729846262211,46.2962962962963,23181.9375,6280.463576158941,55.21854304635762,2.0,7.43,129,355,132.0,233.0,173.0,122.0,196.0,26.0,4.0,203.0,137.0
355,영등포구,양평동5가,0.0,6.0,1.0,6.0,12.857729846262211,29.90495587236932,31893.158808933003,12480.5101010101,68.57575757575758,0.0,7.43,129,356,132.0,244.0,173.0,225.0,196.0,100.0,64.0,203.0,137.0
356,영등포구,문래동5가,0.0,6.0,0.0,0.0,12.857729846262211,20.470383275261327,37455.76296296297,12026.293103448275,67.44827586206897,0.0,7.43,129,357,132.0,244.0,280.0,345.0,196.0,261.0,64.0,203.0,137.0
357,영등포구,양평동2가,0.0,6.0,0.0,6.0,12.857729846262211,29.70254957507082,28471.85,7982.190647482014,54.50719424460432,0.0,7.43,129,358,132.0,244.0,280.0,225.0,196.0,103.0,64.0,203.0,137.0
358,영등포구,당산동6가,0.0,6.0,0.0,12.0,12.857729846262211,50.38552787663107,23884.35714285714,5727.252252252252,55.01351351351352,0.0,7.43,129,359,132.0,244.0,280.0,171.0,196.0,19.0,64.0,203.0,137.0
359,영등포구,당산동4가,0.0,6.0,0.0,10.0,12.857729846262211,24.50238526073367,52172.0607028754,15340.09009009009,87.85135135135135,0.0,7.43,129,360,132.0,244.0,280.0,193.0,196.0,180.0,64.0,203.0,137.0
360,영등포구,영등포동3가,0.0,6.0,0.0,14.0,12.857729846262211,56.76671932596104,19243.875,5832.320284697509,46.40925266903915,0.0,7.43,129,361,132.0,244.0,280.0,155.0,196.0,11.0,64.0,203.0,137.0
361,영등포구,양화동,0.0,4.0,0.0,0.0,12.857729846262211,0.0,0.0,0.0,0.0,0.0,7.43,129,362,132.0,283.0,280.0,345.0,196.0,440.0,64.0,203.0,137.0
362,영등포구,영등포동6가,0.0,4.0,0.0,6.0,12.857729846262211,45.94882729211087,23264.054054054053,7850.7109375,53.0625,0.0,7.43,129,363,132.0,283.0,280.0,225.0,196.0,28.0,64.0,203.0,137.0
363,영등포구,영등포동2가,0.0,4.0,0.0,8.0,12.857729846262211,62.28693181818182,22113.05942622951,7087.566371681416,62.02654867256637,0.0,7.43,129,364,132.0,283.0,280.0,205.0,196.0,5.0,64.0,203.0,137.0
364,영등포구,양평동6가,0.0,3.0,0.0,0.0,12.857729846262211,36.040235525024535,26825.04048582996,6426.16339869281,65.76797385620915,0.0,7.43,129,365,132.0,310.0,280.0,345.0,196.0,60.0,64.0,203.0,137.0
365,영등포구,문래동2가,0.0,3.0,1.0,2.0,12.857729846262211,18.960802187784868,19279.545454545456,5933.333333333333,65.0,0.0,7.43,129,366,132.0,310.0,173.0,288.0,196.0,304.0,64.0,203.0,137.0
366,영등포구,영등포동5가,0.0,3.0,1.0,14.0,12.857729846262211,24.472807991120977,24635.694444444445,6559.016393442623,63.459016393442624,0.0,7.43,129,367,132.0,310.0,173.0,155.0,196.0,183.0,64.0,203.0,137.0
367,영등포구,문래동1가,0.0,2.0,1.0,0.0,12.857729846262211,13.725490196078432,29531.25,26363.636363636364,21.545454545454547,0.0,7.43,129,368,132.0,341.0,173.0,345.0,196.0,411.0,64.0,203.0,137.0
368,영등포구,문래동4가,0.0,2.0,0.0,2.0,12.857729846262211,19.20289855072464,41907.89473684211,16333.333333333334,61.77777777777778,0.0,7.43,129,369,132.0,341.0,280.0,288.0,196.0,299.0,64.0,203.0,137.0
369,영등포구,영등포동1가,0.0,2.0,0.0,0.0,12.857729846262211,72.10986267166042,19990.07438016529,6492.740237691001,51.50764006791172,0.0,7.43,129,370,132.0,341.0,280.0,345.0,196.0,2.0,64.0,203.0,137.0
370,마포구,창전동,1.0,32.0,2.0,8.0,11.262122041149638,25.955186269835867,47610.3864229765,8519.2030651341,51.91954022988506,0.0,11.57,188,371,47.0,114.0,121.0,205.0,246.0,143.0,64.0,87.0,25.0
371,마포구,성산동,1.0,58.0,4.0,22.0,11.262122041149638,28.2119734297486,25158.18360071301,5477.240663900415,59.61976612599019,1.0,11.57,188,372,47.0,52.0,58.0,133.0,246.0,118.0,23.0,87.0,25.0
372,마포구,상암동,1.0,85.0,9.0,32.0,11.262122041149638,20.34995448568828,35982.45247933884,5388.888952489983,86.46994848311391,0.0,11.57,188,373,47.0,27.0,13.0,107.0,246.0,263.0,64.0,87.0,25.0
373,마포구,서교동,1.0,53.0,13.0,36.0,11.262122041149638,36.30764453185653,26499.66055045872,5518.14880425155,66.98139946855625,1.0,11.57,188,374,47.0,62.0,6.0,92.0,246.0,59.0,23.0,87.0,25.0
374,마포구,아현동,1.0,23.0,1.0,26.0,11.262122041149638,21.82593250444049,59695.18490967056,17706.2750929368,118.73977695167288,0.0,11.57,188,375,47.0,141.0,173.0,122.0,246.0,216.0,64.0,87.0,25.0
375,마포구,염리동,1.0,13.0,0.0,10.0,11.262122041149638,21.46657798470236,48505.08953613808,13509.935628742514,90.9880239520958,0.0,11.57,188,376,47.0,182.0,280.0,193.0,246.0,225.0,64.0,87.0,25.0
376,마포구,망원동,0.0,50.0,2.0,36.0,11.262122041149638,25.080229767266253,27144.24921383648,7009.252873563219,60.30727969348659,0.0,11.57,188,377,132.0,67.0,121.0,92.0,246.0,165.0,64.0,87.0,25.0
377,마포구,도화동,0.0,35.0,1.0,38.0,11.262122041149638,21.42423818190303,43123.81450488145,8804.738636363636,93.41051136363636,0.0,11.57,188,378,132.0,106.0,173.0,87.0,246.0,227.0,64.0,87.0,25.0
378,마포구,합정동,0.0,27.0,2.0,18.0,11.262122041149638,31.08091565675113,26920.600257069407,6319.3222683264175,68.99861687413555,0.0,11.57,188,379,132.0,128.0,121.0,143.0,246.0,93.0,64.0,87.0,25.0
379,마포구,신수동,0.0,24.0,1.0,14.0,11.262122041149638,25.45820876121149,50495.51127819549,11573.95462478185,72.52530541012216,0.0,11.57,188,380,132.0,138.0,173.0,155.0,246.0,151.0,64.0,87.0,25.0
380,마포구,대흥동,0.0,23.0,1.0,28.0,11.262122041149638,23.78391591297971,47406.30465116279,10739.9672801636,81.92229038854806,0.0,11.57,188,381,132.0,141.0,173.0,121.0,246.0,194.0,64.0,87.0,25.0
381,마포구,연남동,0.0,21.0,0.0,2.0,11.262122041149638,32.480494833766784,25850.45614035088,3895.8963486454654,69.86925795053004,0.0,11.57,188,382,132.0,154.0,280.0,288.0,246.0,86.0,64.0,87.0,25.0
382,마포구,공덕동,0.0,21.0,0.0,30.0,11.262122041149638,24.612372748629603,44892.96300448431,12065.69880823402,76.3326110509209,0.0,11.57,188,383,132.0,154.0,280.0,111.0,246.0,176.0,64.0,87.0,25.0
383,마포구,상수동,0.0,19.0,3.0,6.0,11.262122041149638,32.1365906330139,41514.09956709957,8085.450704225352,73.69859154929577,0.0,11.57,188,384,132.0,160.0,84.0,225.0,246.0,88.0,64.0,87.0,25.0
384,마포구,노고산동,0.0,16.0,1.0,20.0,11.262122041149638,48.7997256515775,19576.98245614035,2943.093696763203,67.27768313458262,1.0,11.57,188,385,132.0,171.0,173.0,139.0,246.0,22.0,23.0,87.0,25.0
385,마포구,동교동,0.0,13.0,3.0,26.0,11.262122041149638,37.79753369658733,19443.90625,2752.083333333333,74.075,0.0,11.57,188,386,132.0,182.0,84.0,122.0,246.0,49.0,64.0,87.0,25.0
386,마포구,신공덕동,0.0,9.0,1.0,14.0,11.262122041149638,25.27215547133296,49161.002141327626,12181.651898734175,91.78902953586498,1.0,11.57,188,387,132.0,213.0,173.0,155.0,246.0,155.0,23.0,87.0,25.0
387,마포구,용강동,0.0,9.0,0.0,6.0,11.262122041149638,14.981121898597626,62135.0504587156,22604.957746478874,110.50234741784035,0.0,11.57,188,388,132.0,213.0,280.0,225.0,246.0,399.0,64.0,87.0,25.0
388,마포구,중동,0.0,8.0,0.0,12.0,11.262122041149638,20.078415187783737,37855.931623931625,11185.802469135802,68.05555555555556,0.0,11.57,188,389,132.0,221.0,280.0,171.0,246.0,274.0,64.0,87.0,25.0
389,마포구,구수동,0.0,4.0,0.0,2.0,11.262122041149638,25.23117569352708,22588.08510638298,9300.0,52.875,0.0,11.57,188,390,132.0,283.0,280.0,288.0,246.0,157.0,64.0,87.0,25.0
390,마포구,마포동,0.0,2.0,0.0,2.0,11.262122041149638,26.37114951164538,35138.71578947368,5942.85,62.625,0.0,11.57,188,391,132.0,341.0,280.0,288.0,246.0,138.0,64.0,87.0,25.0
391,마포구,하중동,0.0,1.0,0.0,0.0,11.262122041149638,19.75393028024607,112917.74193548386,44529.31034482759,191.9655172413793,0.0,11.57,188,392,132.0,380.0,280.0,345.0,246.0,283.0,64.0,87.0,25.0
392,마포구,신정동,0.0,1.0,0.0,0.0,11.262122041149638,19.22077922077922,53289.53488372093,15166.666666666666,109.5,0.0,11.57,188,393,132.0,380.0,280.0,345.0,246.0,297.0,64.0,87.0,25.0
393,마포구,당인동,0.0,1.0,0.0,0.0,11.262122041149638,36.38151425762045,18831.81818181818,4165.454545454545,63.78181818181818,0.0,11.57,188,394,132.0,380.0,280.0,345.0,246.0,58.0,64.0,87.0,25.0
394,마포구,토정동,0.0,0.0,0.0,0.0,11.262122041149638,17.868589743589745,52459.32432432433,24460.0,101.16,0.0,11.57,188,395,132.0,427.0,280.0,345.0,246.0,336.0,64.0,87.0,25.0
395,마포구,현석동,0.0,0.0,0.0,0.0,11.262122041149638,18.738702550713,63444.89726027397,24266.008771929824,116.08771929824562,0.0,11.57,188,396,132.0,427.0,280.0,345.0,246.0,309.0,64.0,87.0,25.0
396,관악구,봉천동,3.0,195.0,7.0,204.0,10.12333076048436,33.98985458234697,26550.83042082739,5751.221499655138,49.75849837422406,1.0,3.93,87,397,6.0,2.0,25.0,3.0,289.0,76.0,23.0,374.0,192.0
397,관악구,신림동,2.0,228.0,7.0,202.0,10.12333076048436,33.49938555180747,19699.559830015656,4017.710355815189,48.40998406797663,0.0,3.93,87,398,17.0,1.0,25.0,4.0,289.0,80.0,64.0,374.0,192.0
398,관악구,남현동,0.0,6.0,1.0,12.0,10.12333076048436,34.56210776276361,26318.792325056434,6611.163659793814,51.11082474226804,1.0,3.93,87,399,132.0,244.0,173.0,171.0,289.0,70.0,23.0,374.0,192.0
399,중랑구,망우동,2.0,63.0,2.0,60.0,9.417644672973008,20.72141212586339,26516.803220035777,5432.6551724137935,44.42773294203962,1.0,4.83,27,400,17.0,47.0,121.0,52.0,316.0,250.0,23.0,338.0,376.0
400,중랑구,면목동,1.0,124.0,5.0,130.0,9.417644672973008,21.30094090409901,22773.43363764045,5405.475968540635,50.30643751820565,1.0,4.83,27,401,47.0,14.0,44.0,12.0,316.0,233.0,23.0,338.0,376.0
401,중랑구,묵동,1.0,50.0,3.0,38.0,9.417644672973008,21.34232337087769,26919.56605593057,6191.086343612335,48.87136563876652,1.0,4.83,27,402,47.0,67.0,84.0,87.0,316.0,231.0,23.0,338.0,376.0
402,중랑구,상봉동,1.0,31.0,3.0,40.0,9.417644672973008,27.093199687341947,24350.39278937381,6591.824797843666,53.35983827493261,2.0,4.83,27,403,47.0,117.0,84.0,85.0,316.0,131.0,4.0,338.0,376.0
403,중랑구,신내동,0.0,68.0,2.0,52.0,9.417644672973008,17.757123213757332,29092.207381370827,7233.515864892528,44.06448311156602,1.0,4.83,27,404,132.0,42.0,121.0,61.0,316.0,344.0,23.0,338.0,376.0
404,중랑구,중화동,0.0,42.0,0.0,36.0,9.417644672973008,21.753330670363496,20660.79295154185,5029.078661087866,47.84100418410042,0.0,4.83,27,405,132.0,80.0,280.0,92.0,316.0,218.0,64.0,338.0,376.0
405,금천구,시흥동,2.0,132.0,5.0,124.0,11.328418637160905,19.022177118467003,20658.35493230174,4589.833333333333,45.12981859410431,1.0,2.32,34,406,17.0,12.0,44.0,14.0,243.0,303.0,23.0,462.0,370.0
406,금천구,가산동,1.0,89.0,4.0,44.0,11.328418637160905,45.91212796112573,19387.84631578948,4178.2244675040965,46.46641179683233,0.0,2.32,34,407,47.0,25.0,58.0,78.0,243.0,29.0,64.0,462.0,370.0
407,금천구,독산동,1.0,109.0,6.0,94.0,11.328418637160905,26.30307889359289,23917.877906976744,8840.379799020871,53.0242205617109,3.0,2.32,34,408,47.0,17.0,34.0,25.0,243.0,139.0,1.0,462.0,370.0
408,서대문구,남가좌동,1.0,35.0,0.0,44.0,7.752317694812087,18.49699617695249,47686.89559386973,10332.109653233363,70.06373008434863,0.0,3.52,59,409,47.0,106.0,280.0,78.0,379.0,315.0,64.0,432.0,202.0
409,서대문구,현저동,1.0,12.0,2.0,0.0,7.752317694812087,18.03697875688434,47985.76582278481,12524.818181818182,83.07792207792208,0.0,3.52,59,410,47.0,191.0,121.0,345.0,379.0,331.0,64.0,432.0,202.0
410,서대문구,연희동,1.0,54.0,5.0,30.0,7.752317694812087,31.60047072668432,26109.28978978979,4718.8656609195405,65.34123563218391,0.0,3.52,59,411,47.0,57.0,44.0,111.0,379.0,90.0,64.0,432.0,202.0
411,서대문구,홍은동,1.0,90.0,2.0,26.0,7.752317694812087,20.60355029585799,29954.404665314403,6617.077111383109,57.19461444308445,0.0,3.52,59,412,47.0,23.0,121.0,122.0,379.0,258.0,64.0,432.0,202.0
412,서대문구,홍제동,0.0,68.0,0.0,62.0,7.752317694812087,19.74628879892038,34225.983682983686,8836.470820969338,62.80316518298714,0.0,3.52,59,413,132.0,42.0,280.0,48.0,379.0,284.0,64.0,432.0,202.0
413,서대문구,북가좌동,0.0,36.0,0.0,36.0,7.752317694812087,19.762862236225693,29648.99342105263,8396.05917874396,60.35869565217392,0.0,3.52,59,414,132.0,100.0,280.0,92.0,379.0,282.0,64.0,432.0,202.0
414,서대문구,북아현동,0.0,24.0,0.0,18.0,7.752317694812087,21.411465892597967,46700.81334841629,12222.446559297216,89.54758418740849,0.0,3.52,59,415,132.0,138.0,280.0,143.0,379.0,229.0,64.0,432.0,202.0
415,서대문구,창천동,0.0,20.0,3.0,34.0,7.752317694812087,53.796581675539365,17099.308943089432,2976.0522803114573,62.0511679644049,1.0,3.52,59,416,132.0,157.0,84.0,99.0,379.0,13.0,23.0,432.0,202.0
416,서대문구,충정로3가,0.0,18.0,1.0,0.0,7.752317694812087,30.04457050243112,26706.336633663366,6519.878787878788,51.36363636363637,0.0,3.52,59,417,132.0,163.0,173.0,345.0,379.0,97.0,64.0,432.0,202.0
417,서대문구,대현동,0.0,12.0,1.0,12.0,7.752317694812087,58.83136094674556,27465.387362637364,4348.3165467625895,77.61151079136691,0.0,3.52,59,418,132.0,191.0,173.0,171.0,379.0,9.0,64.0,432.0,202.0
418,서대문구,대신동,0.0,11.0,0.0,10.0,7.752317694812087,51.18513773222293,11025.0,1894.328358208956,53.87313432835821,0.0,3.52,59,419,132.0,198.0,280.0,193.0,379.0,17.0,64.0,432.0,202.0
419,서대문구,충정로2가,0.0,10.0,0.0,6.0,7.752317694812087,34.63587921847247,22953.214285714286,5016.666666666667,53.21212121212121,0.0,3.52,59,420,132.0,203.0,280.0,225.0,379.0,68.0,64.0,432.0,202.0
420,서대문구,영천동,0.0,8.0,0.0,6.0,7.752317694812087,18.25852176847789,50150.15625,19298.571428571428,84.88571428571429,0.0,3.52,59,421,132.0,221.0,280.0,225.0,379.0,321.0,64.0,432.0,202.0
421,서대문구,냉천동,0.0,7.0,0.0,4.0,7.752317694812087,17.662508207485224,56996.42857142857,15471.306818181818,70.48863636363636,0.0,3.52,59,422,132.0,233.0,280.0,255.0,379.0,348.0,64.0,432.0,202.0
422,서대문구,천연동,0.0,6.0,0.0,0.0,7.752317694812087,18.590308370044053,34401.14893617021,7844.762711864407,68.48305084745763,0.0,3.52,59,423,132.0,244.0,280.0,345.0,379.0,314.0,64.0,432.0,202.0
423,서대문구,신촌동,0.0,4.0,2.0,2.0,7.752317694812087,46.53937947494033,29000.0,1203.225806451613,54.70967741935484,0.0,3.52,59,424,132.0,283.0,121.0,288.0,379.0,25.0,64.0,432.0,202.0
424,서대문구,미근동,0.0,3.0,0.0,2.0,7.752317694812087,32.64367816091954,12495.238095238095,5142.105263157895,41.42105263157895,0.0,3.52,59,425,132.0,310.0,280.0,288.0,379.0,84.0,64.0,432.0,202.0
425,서대문구,봉원동,0.0,2.0,0.0,0.0,7.752317694812087,19.518716577540108,0.0,2925.0,55.083333333333336,0.0,3.52,59,426,132.0,341.0,280.0,345.0,379.0,292.0,64.0,432.0,202.0
426,서대문구,옥천동,0.0,1.0,0.0,0.0,7.752317694812087,24.02938090241343,13616.666666666666,2286.9565217391305,49.19565217391305,0.0,3.52,59,427,132.0,380.0,280.0,345.0,379.0,188.0,64.0,432.0,202.0
427,서대문구,합동,0.0,0.0,0.0,0.0,7.752317694812087,27.95497185741088,36379.31034482759,11012.19512195122,87.1951219512195,0.0,3.52,59,428,132.0,427.0,280.0,345.0,379.0,119.0,64.0,432.0,202.0
428,용산구,후암동,2.0,17.0,6.0,14.0,13.919709501714747,23.55294411801475,23619.364525139667,5739.515011547344,58.54041570438799,0.0,6.91,22,429,17.0,168.0,34.0,155.0,160.0,198.0,64.0,236.0,425.0
429,용산구,원효로1가,1.0,10.0,1.0,4.0,13.919709501714747,40.07583491322736,35117.41630901288,10147.28178694158,101.44329896907216,0.0,6.91,22,430,47.0,203.0,173.0,255.0,160.0,42.0,64.0,236.0,425.0
430,용산구,서계동,1.0,8.0,2.0,6.0,13.919709501714747,25.06234413965087,15608.27731092437,4440.476190476191,50.92857142857143,0.0,6.91,22,431,47.0,221.0,121.0,225.0,160.0,166.0,64.0,236.0,425.0
431,용산구,한남동,0.0,42.0,18.0,22.0,13.919709501714747,20.77161362996339,78826.70125786164,20937.50113378685,280.734693877551,0.0,6.91,22,432,132.0,80.0,2.0,133.0,160.0,248.0,64.0,236.0,425.0
432,용산구,이촌동,0.0,33.0,1.0,22.0,13.919709501714747,16.02390171031371,63539.581260364845,25191.780112044817,188.95098039215685,0.0,6.91,22,433,132.0,111.0,173.0,133.0,160.0,380.0,64.0,236.0,425.0
433,용산구,이태원동,0.0,32.0,4.0,12.0,13.919709501714747,25.083429816794933,34076.7118226601,4903.654188948307,106.40641711229948,0.0,6.91,22,434,132.0,114.0,58.0,171.0,160.0,163.0,64.0,236.0,425.0
434,용산구,용산동2가,0.0,26.0,2.0,8.0,13.919709501714747,25.375982042648708,19043.15355805244,3792.316176470588,65.88235294117646,0.0,6.91,22,435,132.0,133.0,121.0,205.0,160.0,152.0,64.0,236.0,425.0
435,용산구,한강로3가,0.0,22.0,4.0,26.0,13.919709501714747,20.41229290502087,92652.6,22199.25,281.625,1.0,6.91,22,436,132.0,145.0,58.0,122.0,160.0,262.0,23.0,236.0,425.0
436,용산구,효창동,0.0,15.0,4.0,12.0,13.919709501714747,24.99766027140852,39091.36788617887,12990.782608695652,82.8804347826087,0.0,6.91,22,437,132.0,175.0,58.0,171.0,160.0,170.0,64.0,236.0,425.0
437,용산구,서빙고동,0.0,13.0,0.0,0.0,13.919709501714747,18.8672503126675,62159.39024390244,22225.88235294117,147.16470588235293,0.0,6.91,22,438,132.0,182.0,280.0,345.0,160.0,307.0,64.0,236.0,425.0
438,용산구,보광동,0.0,11.0,0.0,14.0,13.919709501714747,22.382703866511168,25187.34051724138,2805.9375,61.85069444444444,0.0,6.91,22,439,132.0,198.0,280.0,155.0,160.0,207.0,64.0,236.0,425.0
439,용산구,청파동2가,0.0,10.0,2.0,6.0,13.919709501714747,37.32607380520266,23689.36440677966,2103.2903225806454,55.193548387096776,0.0,6.91,22,440,132.0,203.0,121.0,225.0,160.0,54.0,64.0,236.0,425.0
440,용산구,용문동,0.0,10.0,0.0,2.0,13.919709501714747,27.79872152106212,26069.84084084084,5733.384615384615,61.27692307692308,0.0,6.91,22,441,132.0,203.0,280.0,288.0,160.0,121.0,64.0,236.0,425.0
441,용산구,한강로2가,0.0,10.0,1.0,20.0,13.919709501714747,39.57270847691248,51545.57446808511,14399.984269662922,78.19101123595506,0.0,6.91,22,442,132.0,203.0,173.0,139.0,160.0,43.0,64.0,236.0,425.0
442,용산구,갈월동,0.0,9.0,2.0,12.0,13.919709501714747,24.52692867540029,20985.88157894737,4444.419642857143,62.57142857142857,0.0,6.91,22,443,132.0,213.0,121.0,171.0,160.0,177.0,64.0,236.0,425.0
443,용산구,원효로4가,0.0,8.0,1.0,2.0,13.919709501714747,24.763449580967823,27694.828326180257,11669.710843373494,76.81927710843374,0.0,6.91,22,444,132.0,221.0,173.0,288.0,160.0,174.0,64.0,236.0,425.0
444,용산구,용산동6가,0.0,7.0,0.0,0.0,13.919709501714747,0.0,0.0,0.0,0.0,0.0,6.91,22,445,132.0,233.0,280.0,345.0,160.0,440.0,64.0,236.0,425.0
445,용산구,동자동,0.0,6.0,1.0,8.0,13.919709501714747,17.34253666954271,43252.0,10644.827586206897,150.632183908046,0.0,6.91,22,446,132.0,244.0,173.0,205.0,160.0,356.0,64.0,236.0,425.0
446,용산구,동빙고동,0.0,6.0,0.0,0.0,13.919709501714747,17.8084469571001,27404.635416666668,5821.179775280899,148.3033707865169,0.0,6.91,22,447,132.0,244.0,280.0,345.0,160.0,342.0,64.0,236.0,425.0
447,용산구,문배동,0.0,6.0,1.0,2.0,13.919709501714747,25.910931174089068,45804.0049382716,13503.587443946188,121.11210762331838,0.0,6.91,22,448,132.0,244.0,173.0,288.0,160.0,144.0,64.0,236.0,425.0
448,용산구,용산동4가,0.0,5.0,1.0,0.0,13.919709501714747,100.0,0.0,0.0,0.0,0.0,6.91,22,449,132.0,266.0,173.0,345.0,160.0,1.0,64.0,236.0,425.0
449,용산구,원효로2가,0.0,5.0,0.0,10.0,13.919709501714747,31.965317919075144,23616.282828282827,6250.806451612903,75.37096774193549,0.0,6.91,22,450,132.0,266.0,280.0,193.0,160.0,89.0,64.0,236.0,425.0
450,용산구,도원동,0.0,5.0,0.0,4.0,13.919709501714747,18.7900490011308,49605.17532467532,18646.102040816328,79.83673469387755,0.0,6.91,22,451,132.0,266.0,280.0,255.0,160.0,308.0,64.0,236.0,425.0
451,용산구,신창동,0.0,4.0,1.0,0.0,13.919709501714747,23.87011847301448,23676.010869565216,5936.268656716418,69.35820895522389,0.0,6.91,22,452,132.0,283.0,173.0,345.0,160.0,193.0,64.0,236.0,425.0
452,용산구,청암동,0.0,4.0,0.0,0.0,13.919709501714747,17.107309486780714,103888.88888888888,12833.333333333334,308.5,0.0,6.91,22,453,132.0,283.0,280.0,345.0,160.0,361.0,64.0,236.0,425.0
453,용산구,원효로3가,0.0,4.0,0.0,4.0,13.919709501714747,36.88485427615863,20576.87434554974,4748.235294117647,66.87058823529412,0.0,6.91,22,454,132.0,283.0,280.0,255.0,160.0,55.0,64.0,236.0,425.0
454,용산구,한강로1가,0.0,4.0,0.0,2.0,13.919709501714747,29.881472239550845,30413.376623376626,15275.588235294115,142.1764705882353,0.0,6.91,22,455,132.0,283.0,280.0,288.0,160.0,101.0,64.0,236.0,425.0
455,용산구,남영동,0.0,3.0,0.0,6.0,13.919709501714747,14.56953642384106,19475.0,2700.0,52.5,0.0,6.91,22,456,132.0,310.0,280.0,225.0,160.0,401.0,64.0,236.0,425.0
456,용산구,용산동1가,0.0,3.0,0.0,0.0,13.919709501714747,0.0,0.0,0.0,0.0,0.0,6.91,22,457,132.0,310.0,280.0,345.0,160.0,440.0,64.0,236.0,425.0
457,용산구,청파동1가,0.0,3.0,0.0,4.0,13.919709501714747,29.78841870824053,20348.62589928057,4262.97794117647,46.22058823529412,0.0,6.91,22,458,132.0,310.0,280.0,255.0,160.0,102.0,64.0,236.0,425.0
458,용산구,청파동3가,0.0,3.0,2.0,6.0,13.919709501714747,44.14007342558599,21076.521978021978,3044.901960784314,53.76862745098039,0.0,6.91,22,459,132.0,310.0,121.0,225.0,160.0,33.0,64.0,236.0,425.0
459,용산구,신계동,0.0,3.0,0.0,0.0,13.919709501714747,19.605695509309967,56992.168831168834,22382.69230769231,124.65384615384616,0.0,6.91,22,460,132.0,310.0,280.0,345.0,160.0,290.0,64.0,236.0,425.0
460,용산구,용산동5가,0.0,3.0,1.0,0.0,13.919709501714747,16.77175283732661,138900.0,33294.8717948718,497.9230769230769,0.0,6.91,22,461,132.0,310.0,173.0,345.0,160.0,363.0,64.0,236.0,425.0
461,용산구,산천동,0.0,2.0,0.0,0.0,13.919709501714747,18.46810239739943,45320.09090909091,16485.05,89.11,0.0,6.91,22,462,132.0,341.0,280.0,345.0,160.0,317.0,64.0,236.0,425.0
462,용산구,용산동3가,0.0,1.0,0.0,0.0,13.919709501714747,35.68773234200744,12844.444444444443,900.0,54.6,0.0,6.91,22,463,132.0,380.0,280.0,345.0,160.0,62.0,64.0,236.0,425.0
463,용산구,주성동,0.0,0.0,0.0,0.0,13.919709501714747,21.315468940316688,17511.11111111111,7668.571428571428,63.23809523809524,0.0,6.91,22,464,132.0,427.0,280.0,345.0,160.0,232.0,64.0,236.0,425.0
