index,gu,dong,libraryCount,busStation,cultureCount,medicalCount,crimeRate,youthRate,jeonseDeposit,monthDeposit,monthRent,supermarket,parkRate,academyCount,id
146,은평구,역촌동,0.0,37.0,2.0,34.0,7.470488677507123,20.918180988037623,19021.26560726447,4354.169791666666,49.05,0.0,4.71,35,147
147,은평구,녹번동,0.0,22.0,5.0,24.0,7.470488677507123,20.891141203511395,30637.30135658915,7417.710779082177,53.88153681963714,0.0,4.71,35,148
148,은평구,대조동,0.0,22.0,0.0,48.0,7.470488677507123,29.690525777339328,18757.095104895103,4668.875373878365,46.08973080757727,0.0,4.71,35,149
149,은평구,수색동,0.0,17.0,1.0,12.0,7.470488677507123,21.344356929700112,44097.184956843405,11097.270134228189,68.83221476510067,1.0,4.71,35,150
150,중구,신당동,5.0,44.0,6.0,72.0,25.314890530203115,21.47909777112097,38417.36558441559,8297.283028720627,81.91436031331592,0.0,10.63,45,151
151,중구,만리동2가,2.0,2.0,1.0,4.0,25.314890530203115,16.476382359525406,67010.78037383177,26972.44094488189,113.3464566929134,0.0,10.63,45,152
152,중구,묵정동,1.0,1.0,0.0,2.0,25.314890530203115,36.741573033707866,20814.42307692308,2722.5,66.975,0.0,10.63,45,153
153,중구,남대문로5가,0.0,10.0,2.0,8.0,25.314890530203115,8.357348703170029,117812.5,25000.0,570.0,0.0,10.63,45,154
154,중구,태평로2가,0.0,9.0,1.0,6.0,25.314890530203115,24.489795918367346,0.0,0.0,0.0,0.0,10.63,45,155
155,중구,중림동,0.0,8.0,0.0,8.0,25.314890530203115,21.67479930741382,30115.93650793651,7181.128787878788,75.37878787878788,0.0,10.63,45,156
156,중구,장충동2가,0.0,7.0,4.0,0.0,25.314890530203115,37.70606804629955,13101.764705882351,2146.3133640553,52.32258064516129,0.0,10.63,45,157
157,중구,봉래동2가,0.0,6.0,0.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,1.0,10.63,45,158
158,중구,태평로1가,0.0,6.0,4.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,159
159,중구,남대문로3가,0.0,6.0,1.0,6.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,160
160,중구,황학동,0.0,6.0,1.0,12.0,25.314890530203115,30.43238560289832,34434.41308089501,8685.98798076923,86.21634615384616,1.0,10.63,45,161
161,중구,남창동,0.0,5.0,0.0,12.0,25.314890530203115,12.80193236714976,22500.0,1673.3333333333333,39.0,0.0,10.63,45,162
162,중구,남대문로2가,0.0,5.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,163
163,중구,을지로6가,0.0,5.0,1.0,12.0,25.314890530203115,49.358974358974365,25608.33333333333,18366.666666666668,27.666666666666668,0.0,10.63,45,164
164,중구,을지로7가,0.0,5.0,2.0,0.0,25.314890530203115,22.448979591836736,0.0,1500.0,50.0,0.0,10.63,45,165
165,중구,의주로1가,0.0,5.0,0.0,0.0,25.314890530203115,23.18181818181818,36985.0,8600.0,149.46153846153845,0.0,10.63,45,166
166,중구,봉래동1가,0.0,4.0,0.0,0.0,25.314890530203115,6.666666666666667,0.0,0.0,0.0,0.0,10.63,45,167
167,중구,광희동2가,0.0,4.0,0.0,2.0,25.314890530203115,28.28162291169451,20500.0,2202.5641025641025,61.69230769230769,0.0,10.63,45,168
168,중구,장충동1가,0.0,4.0,1.0,2.0,25.314890530203115,27.87558685446009,31112.12121212121,4455.451612903225,59.18279569892473,0.0,10.63,45,169
169,중구,을지로2가,0.0,3.0,0.0,8.0,25.314890530203115,28.846153846153843,0.0,0.0,0.0,0.0,10.63,45,170
170,중구,쌍림동,0.0,3.0,0.0,2.0,25.314890530203115,29.20962199312715,18593.33333333333,2430.2631578947367,60.5,0.0,10.63,45,171
171,중구,을지로4가,0.0,3.0,0.0,6.0,25.314890530203115,35.0,24486.21052631579,1500.0,99.5,0.0,10.63,45,172
172,중구,을지로5가,0.0,3.0,0.0,0.0,25.314890530203115,37.55980861244019,30593.75,6132.35294117647,94.79411764705884,0.0,10.63,45,173
173,중구,방산동,0.0,3.0,0.0,0.0,25.314890530203115,4.761904761904762,0.0,0.0,0.0,0.0,10.63,45,174
174,중구,서소문동,0.0,3.0,1.0,10.0,25.314890530203115,14.285714285714285,0.0,0.0,0.0,0.0,10.63,45,175
175,중구,정동,0.0,3.0,12.0,0.0,25.314890530203115,25.616698292220114,29916.666666666668,9708.97435897436,110.92307692307692,0.0,10.63,45,176
176,중구,만리동1가,0.0,3.0,2.0,0.0,25.314890530203115,19.924242424242426,50976.57407407407,17250.0,101.20833333333331,0.0,10.63,45,177
177,중구,회현동1가,0.0,3.0,3.0,4.0,25.314890530203115,18.15633758953597,49069.81132075472,7338.260869565217,123.91304347826087,0.0,10.63,45,178
178,중구,필동1가,0.0,3.0,0.0,4.0,25.314890530203115,34.30232558139535,28666.666666666668,6325.0,118.75,0.0,10.63,45,179
179,중구,을지로1가,0.0,2.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,180
180,중구,남대문로1가,0.0,2.0,0.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,181
181,중구,소공동,0.0,2.0,1.0,4.0,25.314890530203115,0.0,0.0,0.0,0.0,1.0,10.63,45,182
182,중구,주교동,0.0,2.0,0.0,0.0,25.314890530203115,12.741312741312742,0.0,3000.0,40.0,0.0,10.63,45,183
183,중구,을지로3가,0.0,2.0,1.0,2.0,25.314890530203115,15.454545454545451,0.0,0.0,0.0,0.0,10.63,45,184
184,중구,흥인동,0.0,2.0,1.0,6.0,25.314890530203115,38.74669020300088,44986.458333333336,4325.925925925926,109.13888888888889,0.0,10.63,45,185
185,중구,순화동,0.0,2.0,0.0,0.0,25.314890530203115,18.65242399342646,58981.05263157895,9375.348837209302,245.2093023255814,0.0,10.63,45,186
186,중구,회현동2가,0.0,2.0,1.0,0.0,25.314890530203115,17.83132530120482,76333.33333333333,26383.91304347826,167.69565217391303,0.0,10.63,45,187
187,중구,충무로1가,0.0,2.0,1.0,6.0,25.314890530203115,12.5,0.0,0.0,0.0,1.0,10.63,45,188
188,중구,저동1가,0.0,2.0,1.0,0.0,25.314890530203115,7.142857142857142,0.0,0.0,0.0,0.0,10.63,45,189
189,중구,충무로4가,0.0,2.0,0.0,4.0,25.314890530203115,20.17879948914432,60431.81818181818,15941.176470588236,173.8235294117647,0.0,10.63,45,190
190,중구,예장동,0.0,2.0,3.0,0.0,25.314890530203115,21.97943444730077,25603.33333333333,2192.3076923076924,68.23076923076923,0.0,10.63,45,191
191,중구,삼각동,0.0,1.0,0.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,192
192,중구,수표동,0.0,1.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,193
193,중구,광희동1가,0.0,1.0,0.0,2.0,25.314890530203115,36.81159420289856,17000.0,7122.210526315789,52.67368421052632,0.0,10.63,45,194
194,중구,입정동,0.0,1.0,0.0,0.0,25.314890530203115,35.774647887323944,50970.73170731707,11634.782608695652,177.3913043478261,0.0,10.63,45,195
195,중구,초동,0.0,1.0,1.0,2.0,25.314890530203115,14.473684210526317,0.0,0.0,0.0,0.0,10.63,45,196
196,중구,무학동,0.0,1.0,0.0,4.0,25.314890530203115,34.72222222222222,26800.0,1257.142857142857,74.28571428571429,0.0,10.63,45,197
197,중구,충정로1가,0.0,1.0,0.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,198
198,중구,충무로2가,0.0,1.0,0.0,8.0,25.314890530203115,62.890625,21940.39285714286,3290.909090909091,72.86363636363636,0.0,10.63,45,199
199,중구,남산동1가,0.0,1.0,1.0,2.0,25.314890530203115,13.333333333333334,14000.0,8140.0,60.6,0.0,10.63,45,200
200,중구,충무로5가,0.0,1.0,0.0,2.0,25.314890530203115,51.85185185185185,22353.846153846152,2648.1481481481483,78.4074074074074,0.0,10.63,45,201
201,중구,예관동,0.0,1.0,0.0,0.0,25.314890530203115,9.523809523809524,0.0,0.0,0.0,0.0,10.63,45,202
202,중구,필동2가,0.0,1.0,6.0,2.0,25.314890530203115,25.206124852767964,22576.92307692308,3205.2,63.32,0.0,10.63,45,203
203,중구,무교동,0.0,0.0,0.0,6.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,204
204,중구,다동,0.0,0.0,2.0,2.0,25.314890530203115,26.5625,0.0,0.0,0.0,0.0,10.63,45,205
205,중구,장교동,0.0,0.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,206
206,중구,북창동,0.0,0.0,0.0,2.0,25.314890530203115,14.18918918918919,6000.0,0.0,0.0,0.0,10.63,45,207
207,중구,남대문로4가,0.0,0.0,0.0,2.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,208
208,중구,회현동3가,0.0,0.0,0.0,0.0,25.314890530203115,26.47058823529412,9500.0,1000.0,40.0,0.0,10.63,45,209
209,중구,명동1가,0.0,0.0,1.0,6.0,25.314890530203115,18.181818181818183,0.0,0.0,0.0,0.0,10.63,45,210
210,중구,명동2가,0.0,0.0,4.0,6.0,25.314890530203115,2.294455066921606,0.0,0.0,0.0,0.0,10.63,45,211
211,중구,남산동2가,0.0,0.0,1.0,0.0,25.314890530203115,21.41414141414141,17750.0,2853.125,86.875,0.0,10.63,45,212
212,중구,남산동3가,0.0,0.0,0.0,0.0,25.314890530203115,22.0,0.0,0.0,0.0,0.0,10.63,45,213
213,중구,인현동2가,0.0,0.0,0.0,2.0,25.314890530203115,37.82287822878229,28806.86274509804,6271.710526315789,110.5657894736842,0.0,10.63,45,214
214,중구,필동3가,0.0,0.0,1.0,2.0,25.314890530203115,34.696016771488466,21754.545454545456,2493.181818181818,62.5,0.0,10.63,45,215
215,중구,남학동,0.0,0.0,0.0,0.0,25.314890530203115,4.651162790697675,0.0,0.0,0.0,0.0,10.63,45,216
216,중구,주자동,0.0,0.0,0.0,0.0,25.314890530203115,5.88235294117647,0.0,0.0,0.0,0.0,10.63,45,217
217,중구,오장동,0.0,0.0,0.0,2.0,25.314890530203115,60.618846694796055,22984.48275862069,4088.095238095238,71.19047619047619,0.0,10.63,45,218
218,중구,산림동,0.0,0.0,0.0,0.0,25.314890530203115,5.0,29000.0,0.0,0.0,0.0,10.63,45,219
219,중구,충무로3가,0.0,0.0,0.0,0.0,25.314890530203115,43.30708661417323,22050.0,3318.181818181818,81.97727272727273,0.0,10.63,45,220
220,중구,인현동1가,0.0,0.0,1.0,0.0,25.314890530203115,11.39240506329114,0.0,0.0,0.0,0.0,10.63,45,221
221,중구,저동2가,0.0,0.0,0.0,8.0,25.314890530203115,44.48818897637795,19590.714285714286,4312.903225806452,70.0,0.0,10.63,45,222
222,중구,의주로2가,0.0,0.0,1.0,0.0,25.314890530203115,0.0,0.0,0.0,0.0,0.0,10.63,45,223
223,종로구,동숭동,2.0,2.0,16.0,4.0,22.50801552177998,29.649074329925394,16694.20731707317,4606.896551724138,57.02068965517241,0.0,19.85,142,224
224,종로구,사직동,2.0,10.0,5.0,2.0,22.50801552177998,17.370744010088274,68774.26530612246,24800.657534246577,152.986301369863,0.0,19.85,142,225
225,종로구,화동,1.0,1.0,3.0,0.0,22.50801552177998,16.25615763546798,23000.0,2000.0,50.0,0.0,19.85,142,226
226,종로구,숭인동,1.0,17.0,2.0,12.0,22.50801552177998,30.487726719220664,24341.29139072848,4642.996575342466,58.17579908675799,0.0,19.85,142,227
227,종로구,명륜3가,1.0,12.0,1.0,2.0,22.50801552177998,40.768062486439575,13233.333333333334,1438.968481375358,52.893982808022926,0.0,19.85,142,228
228,종로구,청운동,1.0,7.0,2.0,0.0,22.50801552177998,18.086500655307997,45175.0,14705.882352941177,147.8235294117647,0.0,19.85,142,229
229,종로구,평창동,0.0,36.0,8.0,6.0,22.50801552177998,17.649083555632046,41588.1679389313,13302.0202020202,99.68686868686868,0.0,19.85,142,230
230,종로구,홍지동,0.0,18.0,2.0,0.0,22.50801552177998,20.65217391304348,19235.714285714286,6456.521739130435,47.30434782608695,0.0,19.85,142,231
231,종로구,구기동,0.0,16.0,1.0,4.0,22.50801552177998,17.15227193895248,43905.57142857143,9638.0,97.34,0.0,19.85,142,232
232,종로구,창신동,0.0,15.0,3.0,30.0,22.50801552177998,20.06965607313888,26049.819628647216,4829.198847262248,55.44956772334294,0.0,19.85,142,233
233,종로구,연건동,0.0,13.0,3.0,18.0,22.50801552177998,46.278924327704814,16281.25,3171.9101123595506,55.741573033707866,0.0,19.85,142,234
234,종로구,혜화동,0.0,11.0,8.0,8.0,22.50801552177998,29.666876178504086,27356.81818181818,5544.520547945205,61.07534246575342,0.0,19.85,142,235
235,종로구,부암동,0.0,9.0,7.0,0.0,22.50801552177998,19.720725134737872,29791.666666666668,12670.833333333334,72.25757575757575,0.0,19.85,142,236
236,종로구,세종로,0.0,9.0,0.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,237
237,종로구,가회동,0.0,8.0,9.0,0.0,22.50801552177998,14.504596527068436,22714.285714285717,8315.90909090909,104.22727272727272,0.0,19.85,142,238
238,종로구,종로5가,0.0,7.0,0.0,44.0,22.50801552177998,27.111111111111114,21036.0,4558.823529411765,78.29411764705883,0.0,19.85,142,239
239,종로구,삼청동,0.0,7.0,5.0,0.0,22.50801552177998,18.109610802223987,16585.714285714286,9184.21052631579,94.84210526315788,0.0,19.85,142,240
240,종로구,신영동,0.0,6.0,0.0,2.0,22.50801552177998,17.592323349810993,33441.94915254237,6062.5,66.04166666666667,0.0,19.85,142,241
241,종로구,평동,0.0,6.0,1.0,20.0,22.50801552177998,12.667946257197697,94240.90361445784,36068.333333333336,211.9833333333333,0.0,19.85,142,242
242,종로구,교북동,0.0,6.0,0.0,2.0,22.50801552177998,23.893805309734518,46012.98333333333,12761.111111111111,104.72222222222224,0.0,19.85,142,243
243,종로구,명륜1가,0.0,6.0,3.0,4.0,22.50801552177998,31.49512716900404,26026.415094339623,4173.591836734694,60.81632653061224,0.0,19.85,142,244
244,종로구,견지동,0.0,6.0,3.0,2.0,22.50801552177998,17.74891774891775,76333.33333333333,0.0,550.0,0.0,19.85,142,245
245,종로구,무악동,0.0,5.0,0.0,6.0,22.50801552177998,15.11116693882678,64802.11428571429,24573.55769230769,123.3076923076923,0.0,19.85,142,246
246,종로구,종로3가,0.0,5.0,0.0,12.0,22.50801552177998,17.741935483870968,0.0,0.0,0.0,0.0,19.85,142,247
247,종로구,종로4가,0.0,5.0,0.0,24.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,248
248,종로구,신문로1가,0.0,5.0,2.0,10.0,22.50801552177998,8.108108108108109,44000.0,4000.0,190.0,0.0,19.85,142,249
249,종로구,종로2가,0.0,5.0,0.0,6.0,22.50801552177998,20.75471698113208,0.0,0.0,0.0,0.0,19.85,142,250
250,종로구,교남동,0.0,4.0,0.0,2.0,22.50801552177998,16.25,0.0,300.0,55.0,0.0,19.85,142,251
251,종로구,행촌동,0.0,4.0,1.0,0.0,22.50801552177998,22.545281220209723,16102.79411764706,8782.028436018958,43.26066350710901,0.0,19.85,142,252
252,종로구,명륜2가,0.0,4.0,4.0,8.0,22.50801552177998,34.3801652892562,52558.57142857143,6212.578616352202,81.52201257861635,0.0,19.85,142,253
253,종로구,재동,0.0,4.0,1.0,2.0,22.50801552177998,12.941176470588236,0.0,3000.0,100.0,0.0,19.85,142,254
254,종로구,계동,0.0,4.0,4.0,2.0,22.50801552177998,15.809893307468478,23805.555555555555,7033.333333333333,68.93333333333334,0.0,19.85,142,255
255,종로구,원남동,0.0,4.0,0.0,8.0,22.50801552177998,50.595238095238095,20076.92307692308,2936.842105263158,77.92105263157895,0.0,19.85,142,256
256,종로구,종로6가,0.0,4.0,2.0,12.0,22.50801552177998,15.434782608695652,0.0,1750.0,53.75,0.0,19.85,142,257
257,종로구,통인동,0.0,4.0,0.0,2.0,22.50801552177998,20.334261838440117,27311.11111111111,5772.727272727273,57.72727272727273,0.0,19.85,142,258
258,종로구,내자동,0.0,4.0,1.0,8.0,22.50801552177998,15.66265060240964,0.0,0.0,0.0,0.0,19.85,142,259
259,종로구,종로1가,0.0,4.0,0.0,14.0,22.50801552177998,25.471698113207548,20000.0,1833.3333333333333,103.33333333333331,0.0,19.85,142,260
260,종로구,경운동,0.0,4.0,2.0,4.0,22.50801552177998,32.549019607843135,23000.0,1593.75,65.625,0.0,19.85,142,261
261,종로구,관철동,0.0,4.0,2.0,6.0,22.50801552177998,44.26229508196721,0.0,0.0,0.0,0.0,19.85,142,262
262,종로구,예지동,0.0,3.0,0.0,0.0,22.50801552177998,8.333333333333332,0.0,0.0,0.0,0.0,19.85,142,263
263,종로구,효제동,0.0,3.0,0.0,0.0,22.50801552177998,52.77777777777778,18858.82352941177,4784.090909090909,72.95454545454545,0.0,19.85,142,264
264,종로구,충신동,0.0,3.0,0.0,0.0,22.50801552177998,21.461949265687583,38873.75,11496.511627906975,119.3953488372093,0.0,19.85,142,265
265,종로구,누하동,0.0,3.0,1.0,2.0,22.50801552177998,20.128205128205128,20442.85714285714,5142.857142857143,62.142857142857146,0.0,19.85,142,266
266,종로구,신문로2가,0.0,3.0,3.0,0.0,22.50801552177998,18.67977528089888,53130.0,9239.52380952381,151.71428571428572,0.0,19.85,142,267
267,종로구,안국동,0.0,3.0,4.0,4.0,22.50801552177998,16.733067729083665,43000.0,12000.0,86.6,0.0,19.85,142,268
268,종로구,원서동,0.0,2.0,4.0,0.0,22.50801552177998,20.1699716713881,19928.048780487807,5288.461538461538,58.94230769230769,0.0,19.85,142,269
269,종로구,인의동,0.0,2.0,0.0,0.0,22.50801552177998,23.714285714285715,36785.34482758621,14156.521739130434,115.47826086956522,0.0,19.85,142,270
270,종로구,이화동,0.0,2.0,2.0,0.0,22.50801552177998,27.66210588935158,15593.181818181818,2550.0,53.05,0.0,19.85,142,271
271,종로구,통의동,0.0,2.0,4.0,0.0,22.50801552177998,28.84012539184953,23225.0,1000.0,50.0,0.0,19.85,142,272
272,종로구,공평동,0.0,2.0,1.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,273
273,종로구,관훈동,0.0,2.0,15.0,2.0,22.50801552177998,13.513513513513514,15750.0,0.0,0.0,0.0,19.85,142,274
274,종로구,와룡동,0.0,2.0,6.0,0.0,22.50801552177998,11.702127659574469,0.0,0.0,0.0,0.0,19.85,142,275
275,종로구,운니동,0.0,2.0,1.0,0.0,22.50801552177998,26.035502958579883,10000.0,1000.0,67.71428571428571,0.0,19.85,142,276
276,종로구,송월동,0.0,1.0,1.0,0.0,22.50801552177998,16.574585635359114,0.0,0.0,0.0,0.0,19.85,142,277
277,종로구,홍파동,0.0,1.0,1.0,4.0,22.50801552177998,14.303717706364209,95130.71951219512,47734.79166666666,189.4375,0.0,19.85,142,278
278,종로구,명륜4가,0.0,1.0,3.0,14.0,22.50801552177998,39.19902912621359,21242.36842105263,3732.558139534884,53.27906976744186,0.0,19.85,142,279
279,종로구,묘동,0.0,1.0,0.0,4.0,22.50801552177998,2.941176470588235,0.0,0.0,0.0,0.0,19.85,142,280
280,종로구,장사동,0.0,1.0,1.0,0.0,22.50801552177998,14.084507042253522,0.0,0.0,0.0,0.0,19.85,142,281
281,종로구,관수동,0.0,1.0,1.0,0.0,22.50801552177998,37.33681462140992,20264.444444444445,2637.5,81.0,0.0,19.85,142,282
282,종로구,사간동,0.0,1.0,3.0,0.0,22.50801552177998,13.953488372093023,0.0,2000.0,50.0,0.0,19.85,142,283
283,종로구,송현동,0.0,1.0,0.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,284
284,종로구,신교동,0.0,1.0,0.0,0.0,22.50801552177998,20.07462686567164,28613.636363636364,6806.578947368421,60.3421052631579,0.0,19.85,142,285
285,종로구,궁정동,0.0,1.0,0.0,0.0,22.50801552177998,19.431279620853083,0.0,1500.0,47.0,0.0,19.85,142,286
286,종로구,효자동,0.0,1.0,0.0,0.0,22.50801552177998,19.82456140350877,42136.36363636364,4875.0,85.5,0.0,19.85,142,287
287,종로구,창성동,0.0,1.0,0.0,2.0,22.50801552177998,16.584158415841586,18075.0,9533.333333333334,62.2,0.0,19.85,142,288
288,종로구,누상동,0.0,1.0,0.0,0.0,22.50801552177998,18.367989918084437,24711.867924528306,10376.315789473683,44.71052631578947,0.0,19.85,142,289
289,종로구,옥인동,0.0,1.0,3.0,4.0,22.50801552177998,22.27589908749329,25665.526315789477,11937.666666666666,54.66666666666666,0.0,19.85,142,290
290,종로구,체부동,0.0,1.0,2.0,0.0,22.50801552177998,18.47041847041847,24541.666666666668,2888.0,88.76,0.0,19.85,142,291
291,종로구,서린동,0.0,1.0,2.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,292
292,종로구,중학동,0.0,1.0,1.0,0.0,22.50801552177998,25.0,0.0,0.0,0.0,0.0,19.85,142,293
293,종로구,권농동,0.0,1.0,1.0,0.0,22.50801552177998,8.270676691729323,0.0,0.0,0.0,0.0,19.85,142,294
294,종로구,인사동,0.0,1.0,4.0,0.0,22.50801552177998,10.975609756097562,0.0,0.0,0.0,0.0,19.85,142,295
295,종로구,낙원동,0.0,1.0,1.0,4.0,22.50801552177998,16.745283018867923,28111.11111111111,2187.5,81.75,0.0,19.85,142,296
296,종로구,팔판동,0.0,1.0,1.0,0.0,22.50801552177998,16.176470588235293,14500.0,1000.0,60.0,0.0,19.85,142,297
297,종로구,소격동,0.0,1.0,5.0,2.0,22.50801552177998,9.701492537313433,0.0,0.0,0.0,0.0,19.85,142,298
298,종로구,적선동,0.0,0.0,0.0,6.0,22.50801552177998,15.789473684210526,0.0,0.0,0.0,0.0,19.85,142,299
299,종로구,필운동,0.0,0.0,1.0,0.0,22.50801552177998,22.01834862385321,26737.85714285714,10217.741935483871,67.35483870967742,0.0,19.85,142,300
300,종로구,도렴동,0.0,0.0,0.0,0.0,22.50801552177998,0.0,0.0,0.0,0.0,0.0,19.85,142,301
301,종로구,당주동,0.0,0.0,0.0,4.0,22.50801552177998,12.76595744680851,46437.5,21000.0,122.66666666666669,0.0,19.85,142,302
302,종로구,내수동,0.0,0.0,0.0,0.0,22.50801552177998,24.716124148372444,42943.617021276594,10698.876404494382,150.23595505617976,0.0,19.85,142,303
303,종로구,청진동,0.0,0.0,0.0,12.0,22.50801552177998,15.09433962264151,0.0,0.0,0.0,0.0,19.85,142,304
304,종로구,수송동,0.0,0.0,1.0,4.0,22.50801552177998,15.899581589958158,35000.0,7500.0,97.33333333333331,0.0,19.85,142,305
305,종로구,익선동,0.0,0.0,1.0,0.0,22.50801552177998,26.660059464816648,30190.0,1972.972972972973,81.1891891891892,0.0,19.85,142,306
306,종로구,봉익동,0.0,0.0,0.0,0.0,22.50801552177998,12.06896551724138,0.0,0.0,0.0,0.0,19.85,142,307
307,종로구,돈의동,0.0,0.0,0.0,2.0,22.50801552177998,1.3959390862944163,0.0,875.0,74.75,0.0,19.85,142,308
308,종로구,연지동,0.0,0.0,1.0,0.0,22.50801552177998,59.42857142857143,21594.26923076923,5311.0,48.2,0.0,19.85,142,309
309,광진구,광장동,2.0,36.0,6.0,16.0,10.785149335129368,15.72223366989491,55885.24918743229,22170.56652360515,95.137339055794,0.0,3.85,63,310
310,광진구,자양동,2.0,57.0,5.0,98.0,10.785149335129368,23.664452006698,35404.515609595794,8650.283528352835,68.27332733273327,2.0,3.85,63,311
311,광진구,구의동,1.0,55.0,3.0,60.0,10.785149335129368,25.102837666662317,32829.779971112184,8442.61189591078,60.39182156133829,1.0,3.85,63,312
312,광진구,군자동,1.0,25.0,3.0,14.0,10.785149335129368,33.45044572627163,20061.146209386283,4390.284190106692,50.25800193986421,0.0,3.85,63,313
313,광진구,중곡동,1.0,90.0,3.0,78.0,10.785149335129368,25.60918551864544,20383.1285119667,6015.338765603328,49.09119278779473,0.0,3.85,63,314
314,광진구,화양동,0.0,18.0,2.0,30.0,10.785149335129368,58.47453973181563,17770.74717514124,2605.250571210968,57.23686214775324,0.0,3.85,63,315
315,광진구,능동,0.0,8.0,4.0,12.0,10.785149335129368,33.64873389204289,20183.39952718676,5342.957880434783,51.76766304347826,0.0,3.85,63,316
316,강북구,미아동,5.0,156.0,4.0,142.0,9.829476628961553,19.061652717199102,25911.52363636364,4907.137945149407,52.73679901760131,2.0,6.9,24,317
317,강북구,번동,1.0,99.0,3.0,42.0,9.829476628961553,19.84033907371973,20299.4377457405,3154.4607558139537,47.25,0.0,6.9,24,318
